estimate,se,mcmc_se,p,Pr(>|z|),term,model,ci_lo,ci_hi,or,rete
-0.392563131040071,0.251988047275766,0,-1.55786409428565,0.119265468332583,mix.gender.F.M,M2_nodemix_gwesp,-0.88645062823515,0.101324366155007,0.675323711118528,genere_Classical
-0.300651357920552,0.24680713210742,0,-1.21816316794969,0.223161973183581,mix.gender.M.M,M2_nodemix_gwesp,-0.784384447978715,0.18308173213761,0.740335839984286,genere_Classical
-1.40071301463057,0.817324064104183,0,-1.71377924148826,0.0865692772238103,mix.gender.F.mixed,M2_nodemix_gwesp,-3.00263874397267,0.201212714711536,0.246421199367265,genere_Classical
-1.90197961145384,0.254604150661085,0,-7.47034015948016,7.998777842918131e-14,mix.gender.M.mixed,M2_nodemix_gwesp,-2.40099457706398,-1.40296464584371,0.149272824346947,genere_Classical
1.0064934082923,0.95220131639543,0,1.05701745099702,0.290503623111715,mix.gender.mixed.mixed,M2_nodemix_gwesp,-0.85978687787437,2.87277369445898,2.73599017376119,genere_Classical
0.137524914225628,0.0271829287536644,0,5.05923829885654,4.20934550566367e-07,nodecov.log_nrel,M2_nodemix_gwesp,0.0842473528741272,0.190802475577128,1.14743029295317,genere_Classical
1.06676310376907,0.0846609027003451,0,12.6004220335903,2.1001773740785297e-36,nodematch.cohort_decade,M2_nodemix_gwesp,0.900830783577746,1.2326954239604,2.90595797553644,genere_Classical
3.05093548325669,0.161645213065157,0,18.8742705422827,1.85669758073714e-79,gwesp.fixed.0.25,M2_nodemix_gwesp,2.73411668737568,3.3677542791377,21.1351067159132,genere_Classical
-10.1834299258192,0.0842626106793606,0,-120.853482270679,0.0,edges,M0_senza_gwesp,-10.3485816079941,-10.0182782436444,3.77913648023183e-05,epoca_pre2000
0.612900245240941,0.130656215073839,0,4.69093831391461,2.7195496122687e-06,nodematch.gender.F,M0_senza_gwesp,0.356818769339897,0.868981721141985,1.84577684899861,epoca_pre2000
0.0545524148750719,0.036344235834059,0,1.50099221026817,0.133357576369794,nodematch.gender.M,M0_senza_gwesp,-0.0166809784053139,0.125785808155458,1.05606782862638,epoca_pre2000
1.17251154312735,0.237969169073736,0,4.92715736114557,8.34345580587174e-07,nodematch.gender.mixed,M0_senza_gwesp,0.706100542311909,1.6389225439428,3.23009498243023,epoca_pre2000
1.85840934132119,0.0334484266072569,0,55.5604412471225,0.0,nodematch.musical_genre,M0_senza_gwesp,1.79285162983143,1.92396705281094,6.41352692112948,epoca_pre2000
